NPC ID,ItemLot_Enemy ID,Name,Location #1,Model Mask Flags (Hex),Items Drop 1,Item Chance 1,Item Drop 2,Item Chance 2,Item Drop 3,Item Chance 3,Item Drop 4,Item Chance 4,Item Drop 5,Item Chance 5,Item Drop 6,Item Chance 6,Item Drop 7,Item Chance 7,Item Drop 8,Item Chance 8,Item Drop 9,Item Chance 9,Item Drop 10,Item Chance 10
22740052,227000000,Giant Crab (Clean),Consecrated Snowfield - Southeast of Ordina,40200000,Crab Eggs,100.00%,Strip of White Flesh,25.00%,,,,,,,,,,,,,,,,
22740120,227000000,Giant Crab (Clean),Liurnia of the Lakes - Village of the Albinaurics; Moonlight Altar - Moonfolk Ruins,40200000,Crab Eggs,100.00%,Strip of White Flesh,25.00%,,,,,,,,,,,,,,,,
22750000,227100000,Crab - Clean,Unused,,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22750020,227100000,Crab (Clean),Liurnia of the Lakes - Village of the Albinaurics; Moonlight Altar - Moonfolk Ruins,40200000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22750024,227100000,Crab (Clean),Academy of Raya Lucaria,40200000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22750052,227100000,Crab (Clean),Consecrated Snowfield - South of Ordina,40200000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22750120,227100000,Crab (Clean),Liurnia of the Lakes - Village of the Albinaurics; Moonlight Altar - Moonfolk Ruins,40200000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22751000,227100500,Crab - Clean,Unused,,Crab Eggs,3.00%,Strip of White Flesh,3.00%,Glintstone Firefly,5.00%,,,,,,,,,,,,,,
22751024,227100500,Crab (Golden Tuffs),Academy of Raya Lucaria,40100000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,Glintstone Firefly,5.00%,,,,,,,,,,,,,,
22760000,227000000,Giant Crab - Golden Tuffs,Unused,,Crab Eggs,100.00%,Strip of White Flesh,25.00%,,,,,,,,,,,,,,,,
22760020,227000000,Giant Crab (Golden Tuffs),Liurnia of the Lakes - Liurnia Highway Far North,40200000,Crab Eggs,100.00%,Strip of White Flesh,25.00%,,,,,,,,,,,,,,,,
22760033,227000000,Giant Crab (Golden Tuffs),Capital Outskirts - South of Minor Erdtree,40200000,Crab Eggs,100.00%,Strip of White Flesh,25.00%,,,,,,,,,,,,,,,,
22770000,227100000,Crab - Golden Tuffs,Unused,,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22770020,227100000,Crab (Golden Tuffs),Liurnia of the Lakes - Liurnia Highway Far North,40100000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
22770033,227100000,Crab (Golden Tuffs),Capital Outskirts - South of Minor Erdtree,40100000,Crab Eggs,3.00%,Strip of White Flesh,3.00%,,,,,,,,,,,,,,,,
25000000,-1,Crucible Knight - Greatsword,Unused,,None,,,,,,,,,,,,,,,,,,,
25000010,-1,Crucible Knight - Greatsword [Boss] - Limgrave,"Limgrave - Gatefront, Stormhill Evergaol, Groveside Cave Entrance, Limgrave Tunnels Entrance",,None,,,,,,,,,,,,,,,,,,,
25000014,-1,Crucible Knight - Greatsword [Tier 4],Stormveil Castle,,None,,,,,,,,,,,,,,,,,,,
25000030,-1,Crucible Knight - Greatsword [Tier 9],Unused,,None,,,,,,,,,,,,,,,,,,,
25000034,-1,Crucible Knight - Greatsword [Tier 11],Unused,,None,,,,,,,,,,,,,,,,,,,
25000042,-1,Crucible Knight - Greatsword [Tier 16],Unused,,None,,,,,,,,,,,,,,,,,,,
25000065,-1,Crucible Knight - Greatsword [Tier 10],Unused,,None,,,,,,,,,,,,,,,,,,,
25000100,-1,Crucible Knight - Greatsword,Unused,,None,,,,,,,,,,,,,,,,,,,
25000165,-1,Crucible Knight - Greatsword [Tier 10],Siofra River,,None,,,,,,,,,,,,,,,,,,,
25000172,-1,Crucible Knight - Greatsword [Tier 15],Crumbling Farum Azula,,None,,,,,,,,,,,,,,,,,,,
25000865,-1,Crucible Knight - Greatsword [Tier 10],Siofra River,,None,,,,,,,,,,,,,,,,,,,
25000933,-1,Crucible Knight Ordovis [Boss] - Altus Plateau (Auriza Hero's Grave),Auriza Hero's Grave,,None,,,,,,,,,,,,,,,,,,,
25000941,-1,Crucible Knight - Greatsword [Boss] - Caelid (Redmane Castle),Caelid - Redmane Castle,,None,,,,,,,,,,,,,,,,,,,
25001000,-1,Crucible Knight - Tree Spear,Unused,,None,,,,,,,,,,,,,,,,,,,
25001034,-1,Crucible Knight - Tree Spear [Tier 11],"Leyndell, Royal Capital",,None,,,,,,,,,,,,,,,,,,,
25001065,-1,Crucible Knight - Tree Speart [Tier 10],Unused,,None,,,,,,,,,,,,,,,,,,,
25001066,-1,Crucible Knight Sirulia [Boss] - Deeproot Depths,Deeproot Depths,,None,,,,,,,,,,,,,,,,,,,
25001100,-1,Crucible Knight - Tree Spear,Unused,,None,,,,,,,,,,,,,,,,,,,
25001134,-1,Crucible Knight - Tree Spear [Tier 11],"Leyndell, Royal Capital",,None,,,,,,,,,,,,,,,,,,,
25001165,-1,Crucible Knight - Tree Spear [Tier 10],Siofra River,,None,,,,,,,,,,,,,,,,,,,
25001933,-1,Crucible Knight - Tree Spear [Boss] - Altus Plateau (Auriza Hero's Grave),Auriza Hero's Grave,,None,,,,,,,,,,,,,,,,,,,
25006000,-1,Crucible Knight - Greatsword,Unused,,None,,,,,,,,,,,,,,,,,,,
25006020,-1,Crucible Knight - Greatsword [Tier 7],Road's End Catacombs,,None,,,,,,,,,,,,,,,,,,,
25006100,-1,Crucible Knight - Greatsword,Unused,,None,,,,,,,,,,,,,,,,,,,
25006120,-1,Crucible Knight - Greatsword [Tier 7],Road's End Catacombs,,None,,,,,,,,,,,,,,,,,,,
25007000,-1,Crucible Knight - Tree Spear,Unused,,None,,,,,,,,,,,,,,,,,,,
25007020,-1,Crucible Knight - Tree Spear [Tier 7],Road's End Catacombs,,None,,,,,,,,,,,,,,,,,,,
25007100,-1,Crucible Knight - Tree Spear,Unused,,None,,,,,,,,,,,,,,,,,,,
25007120,-1,Crucible Knight - Tree Spear [Tier 7],Road's End Catacombs,,None,,,,,,,,,,,,,,,,,,,
25009000,-1,Tanith's Knight - Greatsword,Unused,,None,,,,,,,,,,,,,,,,,,,
25009038,-1,Tanith's Knight - Greatsword [Tier 12],Volcano Manor,,None,,,,,,,,,,,,,,,,,,,
25009138,-1,Tanith's Knight - Greatsword [Tier 12],Volcano Manor,,None,,,,,,,,,,,,,,,,,,,
30000000,300000000,Castle Exile - Sword/Crossbow,Unused,,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30000006,-1,Castle Exile - Sword/Crossbow [Tier 1],Unused,,None,,,,,,,,,,,,,,,,,,,
30000014,300014000,"Castle Exile (Sword, Crossbow)",Stormveil Castle,380C00,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30000034,300000000,Castle Exile - Sword/Crossbow [Tier 11],Unused,,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30000100,300000100,Castle Exile - Sword,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,
30000106,-1,Castle Exile - Sword [Tier 1],Unused,,None,,,,,,,,,,,,,,,,,,,
30000114,300014100,Castle Exile (Sword),Stormveil Castle,300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%
30000134,300000100,Castle Exile - Sword [Tier 11],Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,
30000200,300000200,Castle Exile - Sword,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30000214,300014200,Castle Exile (Sword),Stormveil Castle,300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%,,
30000300,-1,Castle Exile - Sword,Unused,,None,,,,,,,,,,,,,,,,,,,
30000600,300000300,Castle Exile - Sword [Tier 4],Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30000614,300014300,Castle Exile (Sword),Stormveil Castle,300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%,,
30000700,300000400,Castle Exile - Sword,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30000714,300014400,Castle Exile (Sword),Stormveil Castle,300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%,,
30000800,300000000,Castle Exile - Sword/Crossbow,Unused,,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30000814,300014000,"Castle Exile (Sword, Crossbow)",Stormveil Castle,380C00,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30000834,300000000,Castle Exile - Sword/Crossbow [Tier 11],Unused,,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30001000,300000500,Castle Exile - Sword/Shield,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30001014,300014500,"Castle Exile (Sword, Shield)",Stormveil Castle,40300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%,,
30001034,300000500,Castle Exile - Sword/Shield [Tier 11],Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30001100,300000500,Castle Exile - Sword/Shield,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30001114,300014500,"Castle Exile (Sword, Shield)",Stormveil Castle,40300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%,,
30001200,300000000,Castle Exile - Sword/Shield,Unused,,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30001214,300014000,"Castle Exile (Sword, Shield)",Stormveil Castle,380C00,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30001300,300000100,Castle Exile - Sword/Shield,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,
30001314,300014100,"Castle Exile (Sword, Shield)",Stormveil Castle,300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%
30002000,300000600,Castle Exile - Spear/Shield,Unused,,Spear,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,,,,,,,,
30002014,300014600,"Castle Exile (Spear, Shield)",Stormveil Castle,18000C00,Spear,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%,,,,
30002034,300000600,Castle Exile - Spear/Shield [Tier 11],Unused,,Spear,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,,,,,,,,
30003000,300000700,Castle Exile - Torchpole,Unused,,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,
30003014,300014700,Castle Exile (Torchpole),Stormveil Castle,4000C00,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%
30003034,300000700,Castle Exile - Torchpole [Tier 11],Unused,,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,
30003200,300000800,Castle Exile - Torchpole,Unused,,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,
30003214,300014800,Castle Exile (Torchpole),Stormveil Castle,4000C00,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%
30003500,300000700,Castle Exile - Torchpole,Unused,,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,
30003514,300014700,Castle Exile (Torchpole),Stormveil Castle,4000C00,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,Smithing Stone [1],2.50%,Smithing Stone [2],1.50%
30004000,300000000,Castle Exile - Sword/Crossbow,Unused,,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30004007,300000010,Castle Exile - Sword/Crossbow [Tier 7],Stranded Graveyard,,None,,,,,,,,,,,,,,,,,,,
30004051,300051000,"Castle Exile (Sword, Crossbow)","Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",380C00,Soldier's Crossbow,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%
30004100,300000100,Castle Exile - Sword,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,
30004107,300000110,Castle Exile - Sword [Tier 7],Unused,,None,,,,,,,,,,,,,,,,,,,
30004151,300051100,Castle Exile (Sword),"Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Bolt x5,10.00%,Lordsworn's Bolt x5,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,
30004200,300000200,Castle Exile - Sword,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30004251,300051200,Castle Exile - Sword [Tier 14],Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30004300,300000200,Castle Exile - Sword,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30004351,300051200,Castle Exile (Sword),"Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30005000,300000500,Castle Exile - Sword/Shield,Unused,,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30005007,300000510,Castle Exile - Sword/Shield [Tier 7],Stranded Graveyard,,None,,,,,,,,,,,,,,,,,,,
30005051,300051500,"Castle Exile (Sword, Shield)","Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",40300C00,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,,,
30006000,300000600,Castle Exile - Spear/Shield,Unused,,Spear,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,,,,,,,,
30006051,300051600,"Castle Exile (Spear, Shield)","Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",18000C00,Spear,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,,,,,,,,
30007000,300000700,Castle Exile - Torchpole,Unused,,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,
30007051,300051700,Castle Exile - Torchpole [Tier 14],Unused,,Torchpole,2.00%,Exile Hood,1.50%,Exile Armor,1.50%,Exile Gauntlets,1.50%,Exile Greaves,1.50%,Stormhawk Feather,2.00%,Smoldering Butterfly,15.00%,Mushroom,15.00%,,,,
30008000,-1,Castle Exile - Sword,Unused,,None,,,,,,,,,,,,,,,,,,,
30008040,-1,Castle Exile - Sword [Tier 10],Caelid - East Aeonia Swamp,,None,,,,,,,,,,,,,,,,,,,
30100000,301000000,Banished Knight (Draconic),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100014,301000000,Banished Knight (Draconic),Stormveil Castle,403001C0,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100034,301000000,Banished Knight (Draconic) [Tier 11],Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100100,301000100,Banished Knight (Hood),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm,3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100114,301000100,Banished Knight (Hood),Stormveil Castle,40300340,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm,3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100134,301000100,Banished Knight (Hood) [Tier 11],Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm,3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100140,301000100,Banished Knight (Hood),"Caelid - Cathedral of Dragon Communion, Caelid Catacombs Entrance",40300340,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm,3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100172,301000100,Banished Knight (Hood),Crumbling Farum Azula,40300340,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm,3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100200,301000200,Banished Knight (Draconic),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor,3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100214,301000000,Banished Knight (Draconic),Stormveil Castle,403001C0,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100234,301000200,Banished Knight (Draconic) [Tier 11],Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor,3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100400,301000000,Banished Knight (Draconic),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100451,301000000,Banished Knight (Draconic),"Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",403001C0,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100500,301000000,Banished Knight (Hood),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100507,301000010,Banished Knight (Hood),Stranded Graveyard,40300340,Dragon Communion Seal,100.00%,,,,,,,,,,,,,,,,,,
30100600,301000200,Banished Knight (Hood),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor,3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100651,301000200,Banished Knight (Hood) [Tier 14],Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor,3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100800,301000000,Banished Knight (Draconic),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30100814,301000000,Banished Knight (Draconic),Stormveil Castle,403001C0,Banished Knight's Greatsword,4.00%,Banished Knight's Shield,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,,,,,,,,
30101000,301000300,Banished Knight (Draconic),Unused,,Banished Knight's Greatsword,4.00%,Banished Knight Helm (Altered),3.00%,Banished Knight Armor (Altered),3.00%,Banished Knight Gauntlets,3.00%,Banished Knight Greaves,3.00%,Banished Knight's Greatsword,4.00%,,,,,,,,
