ID,Name,Reinforce Type ID,Phys,Mag,Fire,Ligh,Holy,Stability,Resist,Phys +1,Mag +1,Fire +1,Ligh +1,Holy +1,Stability +1,Resist +1,Phys +2,Mag +2,Fire +2,Ligh +2,Holy +2,Stability +2,Resist +2,Phys +3,Mag +3,Fire +3,Ligh +3,Holy +3,Stability +3,Resist +3,Phys +4,Mag +4,Fire +4,Ligh +4,Holy +4,Stability +4,Resist +4,Phys +5,Mag +5,Fire +5,Ligh +5,Holy +5,Stability +5,Resist +5,Phys +6,Mag +6,Fire +6,Ligh +6,Holy +6,Stability +6,Resist +6,Phys +7,Mag +7,Fire +7,Ligh +7,Holy +7,Stability +7,Resist +7,Phys +8,Mag +8,Fire +8,Ligh +8,Holy +8,Stability +8,Resist +8,Phys +9,Mag +9,Fire +9,Ligh +9,Holy +9,Stability +9,Resist +9,Phys +10,Mag +10,Fire +10,Ligh +10,Holy +10,Stability +10,Resist +10,Phys +11,Mag +11,Fire +11,Ligh +11,Holy +11,Stability +11,Resist +11,Phys +12,Mag +12,Fire +12,Ligh +12,Holy +12,Stability +12,Resist +12,Phys +13,Mag +13,Fire +13,Ligh +13,Holy +13,Stability +13,Resist +13,Phys +14,Mag +14,Fire +14,Ligh +14,Holy +14,Stability +14,Resist +14,Phys +15,Mag +15,Fire +15,Ligh +15,Holy +15,Stability +15,Resist +15,Phys +16,Mag +16,Fire +16,Ligh +16,Holy +16,Stability +16,Resist +16,Phys +17,Mag +17,Fire +17,Ligh +17,Holy +17,Stability +17,Resist +17,Phys +18,Mag +18,Fire +18,Ligh +18,Holy +18,Stability +18,Resist +18,Phys +19,Mag +19,Fire +19,Ligh +19,Holy +19,Stability +19,Resist +19,Phys +20,Mag +20,Fire +20,Ligh +20,Holy +20,Stability +20,Resist +20,Phys +21,Mag +21,Fire +21,Ligh +21,Holy +21,Stability +21,Resist +21,Phys +22,Mag +22,Fire +22,Ligh +22,Holy +22,Stability +22,Resist +22,Phys +23,Mag +23,Fire +23,Ligh +23,Holy +23,Stability +23,Resist +23,Phys +24,Mag +24,Fire +24,Ligh +24,Holy +24,Stability +24,Resist +24,Phys +25,Mag +25,Fire +25,Ligh +25,Holy +25,Stability +25,Resist +25
1020900,Cold Parrying Dagger,900,33.25,21,19,19,19,15,9.5,33.25,21,19,19,19,15,9.5,33.25,21.2,19,19,19,15,9.5,33.25,21.2,19,19,19,15,9.5,33.25,21.4,19,19,19,15,9.5,33.25,21.4,19,19,19,15,9.5,33.25,21.6,19,19,19,15,9.5,33.25,21.6,19,19,19,15,9.5,33.25,21.8,19,19,19,15,9.5,33.25,21.8,19,19,19,15,9.5,33.25,21.8,19,19,19,15,9.5,33.25,22,19,19,19,15,9.5,33.25,22,19,19,19,15,9.5,33.25,22,19,19,19,15,9.5,33.25,22.2,19,19,19,15,9.5,33.25,22.2,19,19,19,15,9.5,33.25,22.4,19,19,19,15,9.5,33.25,22.4,19,19,19,15,9.5,33.25,22.4,19,19,19,15,9.5,33.25,22.6,19,19,19,15,9.5,33.25,22.6,19,19,19,15,9.5,33.25,22.6,19,19,19,15,9.5,33.25,22.8,19,19,19,15,9.5,33.25,22.8,19,19,19,15,9.5,33.25,22.8,19,19,19,15,9.5,33.25,23,19,19,19,15,9.5
1021000,Poison Parrying Dagger,1000,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10,33.25,19,19,19,19,15,10
1021100,Blood Parrying Dagger,1100,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5,33.25,19,19,19,19,15,9.5
1021200,Occult Parrying Dagger,1200,35,20,20,20,20,15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.5,10
1030000,Misericorde,0,36,21,21,21,21,15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.9,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.5,10,36,21,21,21,21,16.65,10,36,21,21,21,21,16.8,10,36,21,21,21,21,16.95,10,36,21,21,21,21,17.1,10,36,21,21,21,21,17.25,10,36,21,21,21,21,17.4,10,36,21,21,21,21,17.4,10,36,21,21,21,21,17.55,10,36,21,21,21,21,17.55,10,36,21,21,21,21,17.7,10,36,21,21,21,21,17.7,10,36,21,21,21,21,17.7,10,36,21,21,21,21,17.85,10,36,21,21,21,21,17.85,10,36,21,21,21,21,18,10
1030100,Heavy Misericorde,100,36,21,21,21,21,15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.5,10
1030200,Keen Misericorde,5000,36,21,21,21,21,15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.5,10
1030300,Quality Misericorde,300,36,21,21,21,21,15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.5,10
1030400,Fire Misericorde,400,34.2,19.95,24.15,22.05,19.95,15,9.5,34.2,19.95,24.15,22.05,19.95,15,9.5,34.2,19.95,24.36,22.26,19.95,15,9.5,34.2,19.95,24.36,22.26,19.95,15,9.5,34.2,19.95,24.57,22.47,19.95,15,9.5,34.2,19.95,24.57,22.47,19.95,15,9.5,34.2,19.95,24.78,22.68,19.95,15,9.5,34.2,19.95,24.78,22.68,19.95,15,9.5,34.2,19.95,24.99,22.89,19.95,15,9.5,34.2,19.95,24.99,22.89,19.95,15,9.5,34.2,19.95,25.2,23.1,19.95,15,9.5,34.2,19.95,25.2,23.1,19.95,15,9.5,34.2,19.95,25.41,23.31,19.95,15,9.5,34.2,19.95,25.41,23.31,19.95,15,9.5,34.2,19.95,25.41,23.31,19.95,15,9.5,34.2,19.95,25.62,23.52,19.95,15,9.5,34.2,19.95,25.62,23.52,19.95,15,9.5,34.2,19.95,25.62,23.52,19.95,15,9.5,34.2,19.95,25.83,23.73,19.95,15,9.5,34.2,19.95,25.83,23.73,19.95,15,9.5,34.2,19.95,25.83,23.73,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.25,24.15,19.95,15,9.5
1030500,Flame Art Misericorde,500,34.2,19.95,24.15,22.05,19.95,15,9.5,34.2,19.95,24.15,22.05,19.95,15,9.5,34.2,19.95,24.36,22.26,19.95,15,9.5,34.2,19.95,24.36,22.26,19.95,15,9.5,34.2,19.95,24.57,22.47,19.95,15,9.5,34.2,19.95,24.57,22.47,19.95,15,9.5,34.2,19.95,24.78,22.68,19.95,15,9.5,34.2,19.95,24.78,22.68,19.95,15,9.5,34.2,19.95,24.99,22.89,19.95,15,9.5,34.2,19.95,24.99,22.89,19.95,15,9.5,34.2,19.95,25.2,23.1,19.95,15,9.5,34.2,19.95,25.2,23.1,19.95,15,9.5,34.2,19.95,25.41,23.31,19.95,15,9.5,34.2,19.95,25.41,23.31,19.95,15,9.5,34.2,19.95,25.41,23.31,19.95,15,9.5,34.2,19.95,25.62,23.52,19.95,15,9.5,34.2,19.95,25.62,23.52,19.95,15,9.5,34.2,19.95,25.62,23.52,19.95,15,9.5,34.2,19.95,25.83,23.73,19.95,15,9.5,34.2,19.95,25.83,23.73,19.95,15,9.5,34.2,19.95,25.83,23.73,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.04,23.94,19.95,15,9.5,34.2,19.95,26.25,24.15,19.95,15,9.5
1030600,Lightning Misericorde,600,34.2,19.95,22.05,24.15,19.95,15,9.5,34.2,19.95,22.05,24.15,19.95,15,9.5,34.2,19.95,22.26,24.36,19.95,15,9.5,34.2,19.95,22.26,24.36,19.95,15,9.5,34.2,19.95,22.47,24.57,19.95,15,9.5,34.2,19.95,22.47,24.57,19.95,15,9.5,34.2,19.95,22.68,24.78,19.95,15,9.5,34.2,19.95,22.68,24.78,19.95,15,9.5,34.2,19.95,22.89,24.99,19.95,15,9.5,34.2,19.95,22.89,24.99,19.95,15,9.5,34.2,19.95,23.1,25.2,19.95,15,9.5,34.2,19.95,23.1,25.2,19.95,15,9.5,34.2,19.95,23.31,25.41,19.95,15,9.5,34.2,19.95,23.31,25.41,19.95,15,9.5,34.2,19.95,23.31,25.41,19.95,15,9.5,34.2,19.95,23.52,25.62,19.95,15,9.5,34.2,19.95,23.52,25.62,19.95,15,9.5,34.2,19.95,23.52,25.62,19.95,15,9.5,34.2,19.95,23.73,25.83,19.95,15,9.5,34.2,19.95,23.73,25.83,19.95,15,9.5,34.2,19.95,23.73,25.83,19.95,15,9.5,34.2,19.95,23.94,26.04,19.95,15,9.5,34.2,19.95,23.94,26.04,19.95,15,9.5,34.2,19.95,23.94,26.04,19.95,15,9.5,34.2,19.95,23.94,26.04,19.95,15,9.5,34.2,19.95,24.15,26.25,19.95,15,9.5
1030700,Sacred Misericorde,700,34.2,22.05,19.95,19.95,24.15,15,9.5,34.2,22.05,19.95,19.95,24.15,15,9.5,34.2,22.26,19.95,19.95,24.36,15,9.5,34.2,22.26,19.95,19.95,24.36,15,9.5,34.2,22.47,19.95,19.95,24.57,15,9.5,34.2,22.47,19.95,19.95,24.57,15,9.5,34.2,22.68,19.95,19.95,24.78,15,9.5,34.2,22.68,19.95,19.95,24.78,15,9.5,34.2,22.89,19.95,19.95,24.99,15,9.5,34.2,22.89,19.95,19.95,24.99,15,9.5,34.2,23.1,19.95,19.95,25.2,15,9.5,34.2,23.1,19.95,19.95,25.2,15,9.5,34.2,23.31,19.95,19.95,25.41,15,9.5,34.2,23.31,19.95,19.95,25.41,15,9.5,34.2,23.31,19.95,19.95,25.41,15,9.5,34.2,23.52,19.95,19.95,25.62,15,9.5,34.2,23.52,19.95,19.95,25.62,15,9.5,34.2,23.52,19.95,19.95,25.62,15,9.5,34.2,23.73,19.95,19.95,25.83,15,9.5,34.2,23.73,19.95,19.95,25.83,15,9.5,34.2,23.73,19.95,19.95,25.83,15,9.5,34.2,23.94,19.95,19.95,26.04,15,9.5,34.2,23.94,19.95,19.95,26.04,15,9.5,34.2,23.94,19.95,19.95,26.04,15,9.5,34.2,23.94,19.95,19.95,26.04,15,9.5,34.2,24.15,19.95,19.95,26.25,15,9.5
1030800,Magic Misericorde,800,34.2,24.15,19.95,19.95,22.05,15,9.5,34.2,24.15,19.95,19.95,22.05,15,9.5,34.2,24.36,19.95,19.95,22.26,15,9.5,34.2,24.36,19.95,19.95,22.26,15,9.5,34.2,24.57,19.95,19.95,22.47,15,9.5,34.2,24.57,19.95,19.95,22.47,15,9.5,34.2,24.78,19.95,19.95,22.68,15,9.5,34.2,24.78,19.95,19.95,22.68,15,9.5,34.2,24.99,19.95,19.95,22.89,15,9.5,34.2,24.99,19.95,19.95,22.89,15,9.5,34.2,25.2,19.95,19.95,23.1,15,9.5,34.2,25.2,19.95,19.95,23.1,15,9.5,34.2,25.41,19.95,19.95,23.31,15,9.5,34.2,25.41,19.95,19.95,23.31,15,9.5,34.2,25.41,19.95,19.95,23.31,15,9.5,34.2,25.62,19.95,19.95,23.52,15,9.5,34.2,25.62,19.95,19.95,23.52,15,9.5,34.2,25.62,19.95,19.95,23.52,15,9.5,34.2,25.83,19.95,19.95,23.73,15,9.5,34.2,25.83,19.95,19.95,23.73,15,9.5,34.2,25.83,19.95,19.95,23.73,15,9.5,34.2,26.04,19.95,19.95,23.94,15,9.5,34.2,26.04,19.95,19.95,23.94,15,9.5,34.2,26.04,19.95,19.95,23.94,15,9.5,34.2,26.04,19.95,19.95,23.94,15,9.5,34.2,26.25,19.95,19.95,24.15,15,9.5
1030900,Cold Misericorde,900,34.2,22.05,19.95,19.95,19.95,15,9.5,34.2,22.05,19.95,19.95,19.95,15,9.5,34.2,22.26,19.95,19.95,19.95,15,9.5,34.2,22.26,19.95,19.95,19.95,15,9.5,34.2,22.47,19.95,19.95,19.95,15,9.5,34.2,22.47,19.95,19.95,19.95,15,9.5,34.2,22.68,19.95,19.95,19.95,15,9.5,34.2,22.68,19.95,19.95,19.95,15,9.5,34.2,22.89,19.95,19.95,19.95,15,9.5,34.2,22.89,19.95,19.95,19.95,15,9.5,34.2,22.89,19.95,19.95,19.95,15,9.5,34.2,23.1,19.95,19.95,19.95,15,9.5,34.2,23.1,19.95,19.95,19.95,15,9.5,34.2,23.1,19.95,19.95,19.95,15,9.5,34.2,23.31,19.95,19.95,19.95,15,9.5,34.2,23.31,19.95,19.95,19.95,15,9.5,34.2,23.52,19.95,19.95,19.95,15,9.5,34.2,23.52,19.95,19.95,19.95,15,9.5,34.2,23.52,19.95,19.95,19.95,15,9.5,34.2,23.73,19.95,19.95,19.95,15,9.5,34.2,23.73,19.95,19.95,19.95,15,9.5,34.2,23.73,19.95,19.95,19.95,15,9.5,34.2,23.94,19.95,19.95,19.95,15,9.5,34.2,23.94,19.95,19.95,19.95,15,9.5,34.2,23.94,19.95,19.95,19.95,15,9.5,34.2,24.15,19.95,19.95,19.95,15,9.5
1031000,Poison Misericorde,1000,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10,34.2,19.95,19.95,19.95,19.95,15,10
1031100,Blood Misericorde,1100,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5,34.2,19.95,19.95,19.95,19.95,15,9.5
1031200,Occult Misericorde,1200,36,21,21,21,21,15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.15,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.3,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.45,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.6,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.75,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,15.9,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.05,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.2,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.35,10,36,21,21,21,21,16.5,10
1040000,Reduvia,2200,38,22,22,22,22,16,11,38,22,22,22,22,16.16,11,38,22,22,22,22,16.32,11,38,22,22,22,22,16.48,11,38,22,22,22,22,16.64,11,38,22,22,22,22,16.8,11,38,22,22,22,22,16.96,11,38,22,22,22,22,17.12,11,38,22,22,22,22,17.28,11,38,22,22,22,22,17.44,11,38,22,22,22,22,17.6,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1050000,Crystal Knife,0,32,31,18,18,18,15,10,32,31,18,18,18,15.15,10,32,31,18,18,18,15.3,10,32,31,18,18,18,15.45,10,32,31,18,18,18,15.6,10,32,31,18,18,18,15.75,10,32,31,18,18,18,15.9,10,32,31,18,18,18,16.05,10,32,31,18,18,18,16.2,10,32,31,18,18,18,16.35,10,32,31,18,18,18,16.5,10,32,31,18,18,18,16.65,10,32,31,18,18,18,16.8,10,32,31,18,18,18,16.95,10,32,31,18,18,18,17.1,10,32,31,18,18,18,17.25,10,32,31,18,18,18,17.4,10,32,31,18,18,18,17.4,10,32,31,18,18,18,17.55,10,32,31,18,18,18,17.55,10,32,31,18,18,18,17.7,10,32,31,18,18,18,17.7,10,32,31,18,18,18,17.7,10,32,31,18,18,18,17.85,10,32,31,18,18,18,17.85,10,32,31,18,18,18,18,10
1060000,Celebrant's Sickle,0,35,20,20,20,20,15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.9,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.5,10,35,20,20,20,20,16.65,10,35,20,20,20,20,16.8,10,35,20,20,20,20,16.95,10,35,20,20,20,20,17.1,10,35,20,20,20,20,17.25,10,35,20,20,20,20,17.4,10,35,20,20,20,20,17.4,10,35,20,20,20,20,17.55,10,35,20,20,20,20,17.55,10,35,20,20,20,20,17.7,10,35,20,20,20,20,17.7,10,35,20,20,20,20,17.7,10,35,20,20,20,20,17.85,10,35,20,20,20,20,17.85,10,35,20,20,20,20,18,10
1060100,Celebrant's Heavy Sickle,100,35,20,20,20,20,15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.5,10
1060200,Celebrant's Keen Sickle,5000,35,20,20,20,20,15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.5,10
1060300,Celebrant's Quality Sickle,300,35,20,20,20,20,15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.15,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.3,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.45,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.6,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.75,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,15.9,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.05,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.2,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.35,10,35,20,20,20,20,16.5,10
1060400,Celebrant's Fire Sickle,400,33.25,19,23,21,19,15,9.5,33.25,19,23,21,19,15,9.5,33.25,19,23.2,21.2,19,15,9.5,33.25,19,23.2,21.2,19,15,9.5,33.25,19,23.4,21.4,19,15,9.5,33.25,19,23.4,21.4,19,15,9.5,33.25,19,23.6,21.6,19,15,9.5,33.25,19,23.6,21.6,19,15,9.5,33.25,19,23.8,21.8,19,15,9.5,33.25,19,23.8,21.8,19,15,9.5,33.25,19,24,22,19,15,9.5,33.25,19,24,22,19,15,9.5,33.25,19,24.2,22.2,19,15,9.5,33.25,19,24.2,22.2,19,15,9.5,33.25,19,24.2,22.2,19,15,9.5,33.25,19,24.4,22.4,19,15,9.5,33.25,19,24.4,22.4,19,15,9.5,33.25,19,24.4,22.4,19,15,9.5,33.25,19,24.6,22.6,19,15,9.5,33.25,19,24.6,22.6,19,15,9.5,33.25,19,24.6,22.6,19,15,9.5,33.25,19,24.8,22.8,19,15,9.5,33.25,19,24.8,22.8,19,15,9.5,33.25,19,24.8,22.8,19,15,9.5,33.25,19,24.8,22.8,19,15,9.5,33.25,19,25,23,19,15,9.5
