ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Max Upgrade,Attack Element Correct ID,Weapon Type,Physical Damage Type,Weight,Attack Power (Critical),Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Infusable,Base Poise Attack,Caption
1100500,Flame Art Wakizashi,500,90,0,90,0,0,33,10,13,0,37,0,42,24,24,24,24,18,12,200,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1100600,Lightning Wakizashi,600,90,0,0,90,0,33,7,34,0,0,0,42,24,24,24,24,18,12,200,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1100700,Sacred Wakizashi,700,90,0,0,0,90,33,10,13,0,37,0,42,24,24,24,24,18,12,200,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1100800,Magic Wakizashi,800,90,90,0,0,0,33,10,13,39,0,0,42,24,24,24,24,18,12,200,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1100900,Cold Wakizashi,900,90,77,0,0,0,33,30,40,35,0,0,42,24,24,24,24,18,12,200,6406,Blood,107500,Frost,25,10000,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1101000,Poison Wakizashi,1000,90,0,0,0,0,33,32,42,0,0,30,42,24,24,24,24,18,12,200,6406,Blood,106000,Poison,25,10013,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1101100,Blood Wakizashi,1100,90,0,0,0,0,33,32,42,0,0,30,42,24,24,24,24,18,12,200,105050,Blood,-1,None,25,10013,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1101200,Occult Wakizashi,1200,90,0,0,0,0,33,13,18,0,0,67,42,24,24,24,24,18,12,200,6406,Blood,-1,None,25,10013,Dagger,Slash/Pierce,3,100,9,13,0,0,0,Yes,3,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina."
1110000,Cinquedea,2200,98,0,0,0,0,34,57,17,0,0,0,43,25,25,25,25,18,12,230,-1,None,-1,None,10,10000,Dagger,Slash/Pierce,3.5,100,10,10,0,0,0,No,3,"Short sword given to high ranking clergymen of Farum Azula. Raises potency of bestial incantations. The design celebrates a beast's five fingers, symbolic of the intelligence once granted upon their kind."
1130000,Ivory Sickle,0,60,60,0,0,0,28,23,59,40,0,0,26,42,15,15,15,15,10,160,-1,None,-1,None,25,10000,Dagger,Slash/Pierce,2,100,6,11,13,0,0,No,3,"Sickle fashioned from ivory. Weapon carried by aged Albinaurics. These weapons are evidence of their dedication to the Haligtree, despite never having entered its presence."
1140000,Bloodstained Dagger,0,81,0,0,0,0,30,70,20,0,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140100,Heavy Bloodstained Dagger,6000,77,0,0,0,0,30,67,0,0,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140200,Keen Bloodstained Dagger,200,77,0,0,0,0,30,13,48,0,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140300,Quality Bloodstained Dagger,300,77,0,0,0,0,30,58,58,0,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140400,Fire Bloodstained Dagger,400,77,0,77,0,0,30,43,9,0,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10005,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140500,Flame Art Bloodstained Dagger,500,77,0,77,0,0,30,21,6,0,46,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140600,Lightning Bloodstained Dagger,600,77,0,0,77,0,30,9,43,0,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140700,Sacred Bloodstained Dagger,700,77,0,0,0,77,30,21,6,0,46,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140800,Magic Bloodstained Dagger,800,77,77,0,0,0,30,21,6,50,0,0,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1140900,Cold Bloodstained Dagger,900,77,65,0,0,0,30,63,18,40,0,0,36,21,21,21,21,15,10,150,6406,Blood,107500,Frost,25,10000,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1141000,Poison Bloodstained Dagger,1000,77,0,0,0,0,30,66,19,0,0,30,36,21,21,21,21,15,10,150,6406,Blood,106000,Poison,25,10013,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1141100,Blood Bloodstained Dagger,1100,77,0,0,0,0,30,66,19,0,0,30,36,21,21,21,21,15,10,150,105050,Blood,-1,None,25,10013,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1141200,Occult Bloodstained Dagger,1200,77,0,0,0,0,30,28,8,0,0,76,36,21,21,21,21,15,10,150,6406,Blood,-1,None,25,10013,Dagger,Slash/Pierce,2,110,9,12,0,0,0,Yes,3,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder."
1150000,Erdsteel Dagger,0,67,0,0,0,0,30,30,30,0,30,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150100,Heavy Erdsteel Dagger,100,64,0,0,0,0,30,50,0,0,24,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150200,Keen Erdsteel Dagger,200,64,0,0,0,0,30,9,52,0,24,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150300,Quality Erdsteel Dagger,300,64,0,0,0,0,30,63,63,0,24,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150400,Fire Erdsteel Dagger,400,64,0,64,0,0,30,41,9,0,24,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12005,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150500,Flame Art Erdsteel Dagger,500,64,0,64,0,0,30,9,9,0,55,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150600,Lightning Erdsteel Dagger,600,64,0,0,64,0,30,9,41,0,24,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150700,Sacred Erdsteel Dagger,700,64,0,0,0,64,30,9,9,0,55,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150800,Magic Erdsteel Dagger,800,64,64,0,0,0,30,9,9,50,24,0,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1150900,Cold Erdsteel Dagger,900,64,54,0,0,0,30,27,27,49,24,0,36,21,21,21,21,15,10,150,-1,None,107500,Frost,25,12000,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1151000,Poison Erdsteel Dagger,1000,64,0,0,0,0,30,28,28,0,24,30,36,21,21,21,21,15,10,150,-1,None,106000,Poison,25,12005,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1151100,Blood Erdsteel Dagger,1100,64,0,0,0,0,30,28,28,0,24,30,36,21,21,21,21,15,10,150,105000,Blood,-1,None,25,12005,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1151200,Occult Erdsteel Dagger,1200,64,0,0,0,0,30,12,12,0,24,79,36,21,21,21,21,15,10,150,-1,None,-1,None,25,12005,Dagger,Slash/Pierce,2,110,7,12,0,14,0,Yes,3,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace. Though forged to a high standard, the weapon is difficult to wield. Attack power also scales with faith."
1160000,Blade of Calling,2200,71,0,0,0,43,28,25,38,0,75,0,31,18,18,18,30,15,10,120,-1,None,-1,None,10,10000,Dagger,Slash/Pierce,1.5,110,6,13,0,15,0,No,3,"Dagger given to one who set out on a journey to fulfill her duty long ago. The power of its former owner, the kindling maiden, is still apparent. The one who walks alongside flame, Shall one day meet the road of Destined Death."
2000000,Longsword,0,110,0,0,0,0,45,50,33,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000100,Heavy Longsword,100,105,0,0,0,0,45,48,0,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000200,Keen Longsword,200,105,0,0,0,0,45,8,46,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000300,Quality Longsword,300,105,0,0,0,0,45,56,56,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000400,Fire Longsword,400,105,0,105,0,0,45,35,8,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10005,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000500,Flame Art Longsword,500,105,0,105,0,0,45,10,6,0,42,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000600,Lightning Longsword,600,105,0,0,105,0,45,8,35,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000700,Sacred Longsword,700,105,0,0,0,105,45,10,6,0,42,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
2000800,Magic Longsword,800,105,105,0,0,0,45,7,4,43,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,25,10000,Straight Sword,Standard/Pierce,3.5,100,10,10,0,0,0,Yes,5,"A straight sword with a double-edged blade. In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks. A superbly balanced armament."
